zip,city,longitude,latitude,pop,state 
90240,Downey,-118.117381,33.958135,20273,CA
90241,Downey,-118.13062,33.941612,34348,CA
90242,Downey,-118.139465,33.921789,36988,CA
90245,El Segundo,-118.411924,33.924275,15162,CA
90247,Gardena,-118.296122,33.892463,42072,CA
90248,Gardena,-118.289312,33.874506,9529,CA
90249,Gardena,-118.319854,33.899762,25806,CA
90250,Holly Park,-118.346978,33.913214,78511,CA
90254,Hermosa Beach,-118.395511,33.864309,18289,CA
90255,Huntington Park,-118.216053,33.976879,72139,CA
90260,Lawndale,-118.351014,33.887908,29576,CA
90262,Lynwood,-118.201289,33.924076,61606,CA
90265,Malibu,-118.735149,34.040184,17850,CA
90266,Manhattan Beach,-118.399562,33.889594,31984,CA
90270,Maywood,-118.187685,33.988992,27801,CA
90272,Pacific Palisade,-118.536874,34.054097,20984,CA
90274,Palos Verdes Est,-118.374763,33.770094,60381,CA
90277,Redondo Beach,-118.383221,33.830656,33102,CA
90278,Redondo Beach,-118.371459,33.870654,34873,CA
90280,South Gate,-118.201349,33.94617,87026,CA
90290,Topanga,-118.602268,34.10759,5430,CA
90291,Venice,-118.463463,33.993772,32987,CA
90292,Marina Del Rey,-118.452475,33.977876,16572,CA
90293,Playa Del Rey,-118.437314,33.957745,11477,CA
90301,Inglewood,-118.355575,33.955048,36481,CA
90302,Inglewood,-118.354805,33.974496,28681,CA
90303,Inglewood,-118.332058,33.937691,26418,CA
90304,Lennox,-118.355562,33.938514,28216,CA
90305,Inglewood,-118.32585,33.958304,14370,CA
90401,Santa Monica,-118.490708,34.017628,4813,CA
90402,Santa Monica,-118.503011,34.034875,14628,CA
90403,Santa Monica,-118.49241,34.028658,22303,CA
90404,Santa Monica,-118.4733,34.026828,22480,CA
90405,Santa Monica,-118.471708,34.01001,26081,CA
90501,Torrance,-118.31183,33.826817,37691,CA
90502,Torrance,-118.292039,33.828555,15963,CA
90503,Torrance,-118.354236,33.839709,40351,CA
90504,Torrance,-118.329517,33.870815,30245,CA
90505,Torrance,-118.350733,33.810635,33933,CA
90506,Torrance,-118.329543,33.885367,0,CA
90601,Whittier,-118.037139,34.001119,30501,CA
90602,Whittier,-118.033703,33.96931,23508,CA
90603,Whittier,-117.992685,33.943199,18063,CA
90604,Whittier,-118.012075,33.929931,36371,CA
90605,Whittier,-118.035568,33.941338,34035,CA
90606,Los Nietos,-118.065639,33.977019,30185,CA
90620,Buena Park,-118.011359,33.840607,42966,CA
90621,Buena Park,-117.994257,33.873136,27502,CA
90623,Cerritos,-118.040618,33.849017,15066,CA
90630,Cypress,-118.038696,33.818613,43055,CA
90631,La Habra Heights,-117.949703,33.932173,59113,CA
90638,La Mirada,-118.010081,33.906681,40452,CA
90640,Montebello,-118.112986,34.013342,59068,CA
90650,Norwalk,-118.081767,33.90564,94188,CA
90660,Pico Rivera,-118.088269,33.98857,58891,CA
90670,Santa Fe Springs,-118.083801,33.946407,14417,CA
90680,Stanton,-117.994709,33.803029,25160,CA
90701,Cerritos,-118.068046,33.866568,69130,CA
90704,Avalon,-118.343706,33.331963,3445,CA
90706,Bellflower,-118.126527,33.886676,61650,CA
90710,Harbor City,-118.299114,33.797006,24418,CA
90712,Lakewood,-118.145727,33.851201,28992,CA
90713,Lakewood,-118.111464,33.847302,26646,CA
90715,Lakewood,-118.076707,33.840453,17983,CA
90716,Hawaiian Gardens,-118.072964,33.82958,13921,CA
90717,Rancho Palos Ver,-118.31693,33.793339,19635,CA
90720,Rossmoor,-118.069891,33.795291,21695,CA
90723,Paramount,-118.163152,33.896867,46679,CA
90731,San Pedro,-118.291425,33.733894,58821,CA
90732,Rancho Palos Ver,-118.310597,33.744947,26244,CA
90740,Seal Beach,-118.08428,33.760971,24537,CA
90744,Wilmington,-118.264451,33.785475,49178,CA
90745,Carson,-118.268352,33.822968,50251,CA
90746,Carson,-118.255449,33.858444,25970,CA
90802,Long Beach,-118.182025,33.770553,33906,CA
90803,Long Beach,-118.134073,33.761932,32492,CA
90804,Signal Hill,-118.155187,33.782993,36092,CA
90805,Long Beach,-118.180102,33.863457,74011,CA
90806,Signal Hill,-118.187443,33.799319,44982,CA
90807,Signal Hill,-118.18092,33.830712,28037,CA
90808,Long Beach,-118.110299,33.824145,37809,CA
90810,Carson,-118.215006,33.810985,36694,CA
90813,Long Beach,-118.183488,33.78202,58109,CA
90814,Long Beach,-118.147988,33.771576,17359,CA
90815,Long Beach,-118.119249,33.793908,38603,CA
90822,Long Beach,-118.239257,33.744415,7362,CA
91001,Altadena,-118.13919,34.191187,36013,CA
91006,Arcadia,-118.026374,34.132389,30550,CA
91007,Arcadia,-118.051483,34.124271,25675,CA
91010,Bradbury,-117.967005,34.137445,26462,CA
91011,Flintridge,-118.199008,34.209282,19699,CA
91016,Monrovia,-118.001376,34.143959,39015,CA
91020,Montrose,-118.230529,34.211425,6536,CA
91024,Sierra Madre,-118.051916,34.165101,10560,CA
91030,South Pasadena,-118.154696,34.110939,23936,CA
91040,Shadow Hills,-118.321359,34.261025,18303,CA
91042,Tujunga,-118.284856,34.254389,24853,CA
91101,Pasadena,-118.139119,34.146762,16045,CA
91103,Pasadena,-118.155119,34.166906,26641,CA
91104,Pasadena,-118.12609,34.167776,37973,CA
91105,Pasadena,-118.163577,34.135455,11165,CA
91106,Pasadena,-118.126647,34.143527,23854,CA
91107,Pasadena,-118.088905,34.150997,31390,CA
91108,San Marino,-118.111745,34.120698,12953,CA
91201,Glendale,-118.289892,34.171606,22495,CA
91202,Glendale,-118.265649,34.165235,20331,CA
91203,Glendale,-118.263614,34.151718,12714,CA
91204,Glendale,-118.259947,34.137871,15541,CA
91205,Glendale,-118.24245,34.137798,38428,CA
91206,Glendale,-118.232217,34.155605,30415,CA
91207,Glendale,-118.245086,34.164856,8911,CA
91208,Glendale,-118.234966,34.19212,14831,CA
91214,La Crescenta,-118.245687,34.231619,27249,CA
91301,Oak Park,-118.75718,34.157163,35520,CA
91302,Calabasas,-118.664103,34.141854,12690,CA
91303,Canoga Park,-118.59828,34.199257,19656,CA
91304,Canoga Park,-118.611059,34.219671,43675,CA
91306,Winnetka,-118.57492,34.2092,39261,CA
91307,West Hills,-118.638892,34.196343,22049,CA
91311,Chatsworth,-118.591357,34.258253,37225,CA
91316,Encino,-118.517542,34.165479,24538,CA
91320,Newbury Park,-118.935798,34.177393,31941,CA
91321,Newhall,-118.523005,34.379519,23520,CA
91324,Northridge,-118.546595,34.236743,23252,CA
91325,Northridge,-118.51884,34.235332,28071,CA
91326,Porter Ranch,-118.541235,34.274191,23466,CA
91330,California State,-118.528634,34.23805,1604,CA
91331,Arleta,-118.420692,34.258081,88114,CA
91335,Reseda,-118.539071,34.200663,62117,CA
91340,San Fernando,-118.435242,34.287509,33379,CA
91342,Sylmar,-118.432181,34.30538,68612,CA
91343,North Hills,-118.47582,34.236636,48751,CA
91344,Granada Hills,-118.4992,34.277068,45729,CA
91345,Mission Hills,-118.458659,34.261873,14886,CA
91350,Agua Dulce,-118.488955,34.459742,31741,CA
91351,Canyon Country,-118.449011,34.426203,47273,CA
91352,Sun Valley,-118.369853,34.220907,43722,CA
91354,Valencia,-118.537437,34.446608,7918,CA
91355,Valencia,-118.55352,34.398456,23550,CA
91356,Tarzana,-118.541354,34.16708,25316,CA
91360,Thousand Oaks,-118.873908,34.209179,41654,CA
91361,Westlake Village,-118.83832,34.147233,18608,CA
91362,Westlake Village,-118.830601,34.191884,26572,CA
91364,Woodland Hills,-118.600019,34.155652,25638,CA
91367,Woodland Hills,-118.615891,34.176689,34253,CA
91381,Newhall,-118.582134,34.381067,1677,CA
91384,Castaic,-118.62537,34.482695,19440,CA
91401,Van Nuys,-118.432375,34.180152,35990,CA
91402,Panorama City,-118.447009,34.226158,52577,CA
91403,Sherman Oaks,-118.460325,34.151407,20046,CA
91405,Van Nuys,-118.445636,34.200068,39669,CA
91406,Van Nuys,-118.486821,34.200568,46124,CA
91411,Van Nuys,-118.457396,34.178133,21616,CA
91423,Sherman Oaks,-118.432208,34.152565,27747,CA
91436,Encino,-118.488238,34.15098,13605,CA
91501,Burbank,-118.300898,34.186238,15991,CA
91502,Burbank,-118.305912,34.174487,9833,CA
91504,Burbank,-118.326401,34.200097,22656,CA
91505,Burbank,-118.344175,34.168998,27676,CA
91506,Burbank,-118.323148,34.171746,18336,CA
91601,North Hollywood,-118.371274,34.16867,33882,CA
91602,Toluca Lake,-118.367606,34.151095,14301,CA
91604,Studio City,-118.391311,34.143025,24354,CA
91605,North Hollywood,-118.400069,34.205747,50050,CA
91606,North Hollywood,-118.386538,34.187182,39737,CA
91607,Valley Village,-118.398905,34.167217,28021,CA
91701,Alta Loma,-117.599149,34.133922,31633,CA
91702,Azusa,-117.903083,34.12476,52261,CA
91706,Irwindale,-117.969539,34.084245,69464,CA
91709,Chino Hills,-117.730791,33.979735,37965,CA
91710,Chino,-117.684401,34.012532,69244,CA
91711,Claremont,-117.718293,34.109167,34096,CA
91719,Corona,-117.531916,33.861839,42717,CA
91720,Corona,-117.594288,33.876995,55741,CA
91722,Covina,-117.906544,34.097162,31703,CA
91723,Covina,-117.884285,34.08596,15590,CA
91724,Covina,-117.855982,34.093752,23462,CA
91730,Rancho Cucamonga,-117.59408,34.107039,41087,CA
91731,El Monte,-118.037108,34.079142,26178,CA
91732,El Monte,-118.01492,34.070533,58059,CA
91733,South El Monte,-118.044381,34.055676,43691,CA
91737,Alta Loma,-117.579295,34.144883,19708,CA
91739,Etiwanda,-117.519329,34.119873,13553,CA
91740,Glendora,-117.855155,34.128663,48836,CA
91744,Industry,-117.934098,34.029428,77114,CA
91745,Hacienda Heights,-117.965205,33.997741,52182,CA
91746,Bassett,-117.980026,34.050963,30330,CA
91748,Rowland Heights,-117.896946,33.981777,40511,CA
91750,La Verne,-117.77077,34.115905,33621,CA
91752,Mira Loma,-117.523574,33.993845,17368,CA
91754,Monterey Park,-118.127144,34.053409,62133,CA
91759,Mt Baldy,-117.580219,34.218082,430,CA
91760,Norco,-117.557866,33.927983,23585,CA
91761,Ontario,-117.618662,34.031647,47921,CA
91762,Ontario,-117.66647,34.058415,47653,CA
91763,Montclair,-117.698669,34.073298,25862,CA
91764,Ontario,-117.625402,34.076308,41958,CA
91765,Diamond Bar,-117.809822,34.006585,41920,CA
91766,Phillips Ranch,-117.752086,34.043268,64056,CA
91767,Pomona,-117.736171,34.081187,41420,CA
91768,Pomona,-117.776312,34.066168,31007,CA
91770,Rosemead,-118.08529,34.065767,59898,CA
91773,San Dimas,-117.81694,34.102263,32453,CA
91775,San Gabriel,-118.085658,34.115486,21426,CA
91776,San Gabriel,-118.095471,34.089027,34995,CA
91780,Temple City,-118.053652,34.101586,31297,CA
91786,Upland,-117.658336,34.114432,66548,CA
91789,Diamond Bar,-117.857828,34.016625,42206,CA
91790,West Covina,-117.936643,34.067336,38113,CA
91791,West Covina,-117.897767,34.065267,25685,CA
91792,West Covina,-117.897459,34.022852,30496,CA
91801,Alhambra,-118.129288,34.091436,51148,CA
91803,Alhambra,-118.143354,34.074514,30228,CA
91901,Alpine,-116.754328,32.828161,12566,CA
91902,Bonita,-117.022065,32.667143,16579,CA
91905,Boulevard,-116.319982,32.671934,1163,CA
91906,Campo,-116.490459,32.660491,2657,CA
91910,Chula Vista,-117.06756,32.637139,56320,CA
91911,Chula Vista,-117.056459,32.608428,65952,CA
91913,Chula Vista,-116.985237,32.651296,10079,CA
91914,Chula Vista,-116.96517,32.65875,0,CA
91915,Chula Vista,-116.940807,32.631513,12,CA
91916,Descanso,-116.602732,32.872971,1826,CA
91917,Dulzura,-116.728523,32.615172,352,CA
91932,Imperial Beach,-117.11478,32.578289,26567,CA
91934,Jacumba,-116.195184,32.624934,599,CA
91935,Jamul,-116.832332,32.716289,7879,CA
91941,La Mesa,-117.011541,32.760431,42536,CA
91942,La Mesa,-117.018879,32.783506,23944,CA
91945,Lemon Grove,-117.032646,32.73323,24268,CA
91950,National City,-117.089747,32.674916,52005,CA
91962,Pine Valley,-116.512733,32.835047,1801,CA
91963,Potrero,-116.603748,32.620477,638,CA
91977,Spring Valley,-116.997644,32.724014,52403,CA
91978,Spring Valley,-116.959551,32.732892,7601,CA
91980,Tecate,-116.606397,32.592205,230,CA
92003,Bonsall,-117.18969,33.294033,2910,CA
92004,Borrego Springs,-116.351394,33.238649,2633,CA
92007,Cardiff By The S,-117.274371,33.025265,10236,CA
92008,Carlsbad,-117.324998,33.160241,35651,CA
92009,Carlsbad,-117.261888,33.095407,27019,CA
92014,Del Mar,-117.237314,32.971474,19885,CA
92019,El Cajon,-116.919055,32.777726,35425,CA
92020,El Cajon,-116.966504,32.792765,55176,CA
92021,El Cajon,-116.922336,32.817847,51773,CA
92024,Encinitas,-117.26891,33.053469,45995,CA
92025,Escondido,-117.069987,33.110117,39345,CA
92026,Escondido,-117.097808,33.160513,37176,CA
92027,Escondido,-117.051966,33.138824,39305,CA
92028,Fallbrook,-117.228952,33.369015,35232,CA
92029,Escondido,-117.112793,33.089497,18174,CA
92036,Julian,-116.565812,33.053355,2552,CA
92037,La Jolla,-117.25208,32.845488,40399,CA
92040,Lakeside,-116.920089,32.856181,41054,CA
92054,Oceanside,-117.357294,33.20723,61760,CA
92055,Marine Corp Base,-117.409452,33.327929,13643,CA
92056,Oceanside,-117.283089,33.196784,40161,CA
92057,Oceanside,-117.302484,33.240654,33178,CA
92059,Pala,-117.071725,33.377662,1064,CA
92061,Pauma Valley,-116.959552,33.306285,1929,CA
92064,Poway,-117.040223,32.975619,43490,CA
92065,Ramona,-116.853548,33.029349,27744,CA
92066,Ranchita,-116.539121,33.24055,389,CA
92068,San Luis Rey,-117.306403,33.294367,9471,CA
92069,San Marcos,-117.169716,33.144386,45382,CA
92070,Santa Ysabel,-116.69635,33.147579,1263,CA
92071,Santee,-116.986154,32.848636,52816,CA
92075,Solana Beach,-117.2598,32.993739,12259,CA
92082,Valley Center,-117.012232,33.249046,13196,CA
92083,Vista,-117.245854,33.187296,50641,CA
92084,Vista,-117.224285,33.213118,38088,CA
92086,Warner Springs,-116.721385,33.303666,780,CA
92101,San Diego,-117.159316,32.71852,20265,CA
92102,San Diego,-117.121858,32.713893,45265,CA
92103,San Diego,-117.163552,32.746638,31123,CA
92104,San Diego,-117.127189,32.745425,44032,CA
92105,San Diego,-117.094681,32.7423,63344,CA
92106,San Diego,-117.226829,32.72725,27640,CA
92107,San Diego,-117.243307,32.742531,25913,CA
92108,San Diego,-117.133525,32.778327,8860,CA
92109,San Diego,-117.240534,32.796923,44804,CA
92110,San Diego,-117.202847,32.763476,26787,CA
92111,San Diego,-117.17081,32.797185,45487,CA
92113,San Diego,-117.115257,32.697047,44741,CA
92114,San Diego,-117.05235,32.705923,62258,CA
92115,San Diego,-117.072056,32.760742,51418,CA
92116,San Diego,-117.124166,32.762446,32279,CA
92117,San Diego,-117.196536,32.823948,49737,CA
92118,Coronado,-117.169823,32.68069,16670,CA
92119,San Diego,-117.026065,32.803587,24135,CA
92120,San Diego,-117.070708,32.79581,25375,CA
92121,San Diego,-117.203503,32.891894,2286,CA
92122,San Diego,-117.211507,32.857736,30192,CA
92123,San Diego,-117.139248,32.797297,23541,CA
92124,San Diego,-117.098613,32.820113,29171,CA
92126,San Diego,-117.140227,32.916136,56676,CA
92127,San Diego,-117.085596,33.027854,11077,CA
92128,San Diego,-117.068982,33.00666,30437,CA
92129,San Diego,-117.121308,32.965185,43092,CA
92130,San Diego,-117.225201,32.955533,12681,CA
92131,San Diego,-117.089758,32.912343,16649,CA
92135,San Diego,-117.19202,32.702482,8122,CA
92136,San Diego,-117.124678,32.681585,11750,CA
92139,San Diego,-117.047375,32.680612,35577,CA
92145,San Diego,-117.116518,32.870365,3089,CA
92154,San Diego,-117.070725,32.575276,59925,CA
92155,San Diego,-117.160335,32.676144,1570,CA
92173,San Ysidro,-117.042976,32.562567,30131,CA
92201,Chiriaco Summit,-116.235729,33.721899,47118,CA
92210,Indian Wells,-116.338129,33.716334,2599,CA
92220,Banning,-116.889928,33.92816,22545,CA
92223,Beaumont,-116.970079,33.950429,16176,CA
92225,Lost Lake,-114.597131,33.605715,13852,CA
92227,Brawley,-115.529613,32.979181,20199,CA
92230,Cabazon,-116.773948,33.908583,1697,CA
92231,Calexico,-115.502815,32.683227,22345,CA
92233,Calipatria,-115.511402,33.166956,4847,CA
92234,Cathedral City,-116.466497,33.809839,29640,CA
92236,Coachella,-116.177231,33.674965,17147,CA
92239,Eagle Mountain,-115.052603,33.604941,4499,CA
92240,Desert Hot Sprin,-116.366222,33.904973,686,CA
92242,Big River,-114.33928,34.149142,976,CA
92243,El Centro,-115.566508,32.789332,39246,CA
92249,Heber,-115.428281,32.698918,206,CA
92250,Holtville,-115.377456,32.810387,7060,CA
92251,Imperial,-115.572984,32.846954,6092,CA
92252,Joshua Tree,-116.303763,34.150163,8227,CA
92253,La Quinta,-116.308081,33.668474,9392,CA
92256,Morongo Valley,-116.565641,34.060646,2721,CA
92257,Niland,-115.696455,33.378373,875,CA
92260,Palm City,-116.366442,33.730842,31975,CA
92262,Palm Springs,-116.53466,33.841406,22808,CA
92264,Palm Springs,-116.516958,33.801828,18733,CA
92267,Parker Dam,-114.155969,34.297977,141,CA
92270,Rancho Mirage,-116.422451,33.764284,9737,CA
92272,Blythe,-116.495855,33.951256,18605,CA
92274,Salton City,-116.11584,33.543418,19112,CA
92276,Thousand Palms,-116.371305,33.808158,5557,CA
92277,Twentynine Palms,-116.060133,34.145509,13371,CA
92278,Twentynine Palms,-116.06041,34.237969,11412,CA
92280,Vidal,-114.565602,34.156109,40,CA
92281,Westmorland,-115.630723,33.041058,1902,CA
92282,White Water,-116.693154,33.927591,420,CA
92283,Felicity,-114.636634,32.832922,3867,CA
92284,Yucca Valley,-116.431313,34.155936,22131,CA
92301,Adelanto,-117.424189,34.584128,7176,CA
92304,Amboy,-115.774907,34.599012,29,CA
92305,Angelus Oaks,-116.948482,34.153149,238,CA
92307,Apple Valley,-117.2132,34.529081,26066,CA
92308,Apple Valley,-117.192684,34.469814,24973,CA
92309,Baker,-116.063754,35.360573,606,CA
92310,Fort Irwin,-116.644759,35.40148,6735,CA
92311,Barstow,-117.038702,34.89145,33076,CA
92314,Big Bear City,-116.920412,34.242233,18959,CA
92316,Bloomington,-117.399295,34.066198,22916,CA
92320,Calimesa,-117.04304,33.994586,6345,CA
92324,Grand Terrace,-117.318577,34.057964,53822,CA
92327,Daggett,-116.887555,34.86677,701,CA
92328,Death Valley,-116.893682,36.467165,440,CA
92332,Essex,-115.280344,34.560626,214,CA
92335,Fontana,-117.455114,34.079351,81255,CA
92336,Fontana,-117.437759,34.117276,27957,CA
92338,Ludlow,-116.386202,34.901779,383,CA
92339,Forest Falls,-116.914147,34.08805,842,CA
92342,Helendale,-117.33666,34.749859,3612,CA
92345,Hesperia,-117.302527,34.422215,52170,CA
92346,East Highland,-117.208717,34.126969,37484,CA
92347,Hinkley,-117.180867,34.92788,1905,CA
92351,Kelso,-115.577574,34.9678,30,CA
92354,Loma Linda,-117.251286,34.052833,17855,CA
92356,Lucerne Valley,-116.918857,34.44695,4353,CA
92358,Lytle Creek,-117.518613,34.255755,625,CA
92359,Mentone,-117.112581,34.077372,5832,CA
92363,Needles,-114.587134,34.782369,6316,CA
92364,Nipton,-115.481436,35.46761,390,CA
92365,Newberry Springs,-116.746373,34.885001,4296,CA
92368,Oro Grande,-117.332733,34.617832,852,CA
92371,Phelan,-117.519604,34.444901,13508,CA
92372,Pinon Hills,-117.640262,34.442937,1741,CA
92373,Redlands,-117.180352,34.039659,29784,CA
92374,Redlands,-117.167182,34.064989,36952,CA
92376,Rialto,-117.377133,34.113155,75341,CA
92384,Shoshone,-116.264476,35.899239,353,CA
92389,Tecopa,-115.829824,35.897925,48,CA
92392,Spring Valley La,-117.319235,34.503917,51968,CA
92394,George Afb,-117.363516,34.577325,6815,CA
92397,Wrightwood,-117.6249,34.362839,4148,CA
92399,Yucaipa,-117.048925,34.028197,33298,CA
92401,San Bernardino,-117.289753,34.110521,1193,CA
92404,San Bernardino,-117.260572,34.142577,50792,CA
92405,Muscoy,-117.310765,34.144101,35583,CA
92407,San Bernardino,-117.293697,34.20928,44927,CA
92408,San Bernardino,-117.271059,34.083127,13378,CA
92409,San Bernardino,-117.241291,34.103685,1746,CA
92410,San Bernardino,-117.296789,34.107729,42522,CA
92411,San Bernardino,-117.317158,34.121414,22994,CA
92501,Riverside,-117.369421,33.9924,18478,CA
92503,Riverside,-117.458862,33.920808,55552,CA
92504,Riverside,-117.411948,33.931458,45308,CA
92505,Riverside,-117.486687,33.922769,37420,CA
92506,Riverside,-117.375696,33.945485,37294,CA
92507,Riverside,-117.338874,33.976086,45844,CA
92508,Riverside,-117.304264,33.889676,13582,CA
92509,Rubidoux,-117.444896,33.997355,52456,CA
92530,Lake Elsinore,-117.348535,33.659816,34619,CA
92532,Lake Elsinore,-117.271278,33.651662,6796,CA
92536,Aguanga,-116.799693,33.447306,2309,CA
92539,Anza,-116.71355,33.568812,1860,CA
92543,Hemet,-116.972974,33.741613,26985,CA
92544,Hemet,-116.924306,33.738978,34483,CA
92545,Hemet,-117.015078,33.739857,19513,CA
92548,Homeland,-117.111845,33.74528,4290,CA
92549,Idyllwild,-116.710665,33.730433,3975,CA
92553,Moreno Valley,-117.235066,33.915719,71314,CA
92555,Moreno Valley,-117.185105,33.937659,9784,CA
92557,Moreno Valley,-117.245682,33.955257,37853,CA
92561,Mountain Center,-116.581954,33.531667,1896,CA
92562,Murrieta,-117.273838,33.563071,1988,CA
92563,Murrieta,-117.178298,33.56903,22649,CA
92567,Lakeview,-117.118704,33.807712,6480,CA
92570,Mead Valley,-117.280005,33.797535,31870,CA
92571,Perris,-117.217968,33.810979,12436,CA
92582,San Jacinto,-116.981911,33.788281,3233,CA
92583,Gilman Hot Sprin,-116.955201,33.78604,15506,CA
92584,Menifee,-117.1743,33.664744,8347,CA
92585,Romoland,-117.171899,33.744518,5231,CA
92586,Sun City,-117.196942,33.704373,15225,CA
92587,Canyon Lake,-117.252653,33.688756,12522,CA
92590,Temecula,-117.182437,33.490269,2128,CA
92591,Temecula,-117.128571,33.521687,13480,CA
92592,Temecula,-117.095774,33.498314,15567,CA
92595,Wildomar,-117.263953,33.602115,4758,CA
92596,Winchester,-117.088518,33.624269,1195,CA
92610,Foothill Ranch,-117.664995,33.666822,3294,CA
92621,Brea,-117.886742,33.922897,45577,CA
92624,Capistrano Beach,-117.662657,33.459115,7498,CA
92625,Corona Del Mar,-117.874331,33.602066,5166,CA
92626,Costa Mesa,-117.909623,33.677711,45411,CA
92627,Costa Mesa,-117.917667,33.647793,52357,CA
92629,Monarch Bay,-117.700483,33.476964,25618,CA
92630,Lake Forest,-117.68819,33.640015,51666,CA
92631,Fullerton,-117.89157,33.880519,28902,CA
92632,Fullerton,-117.928376,33.865848,21680,CA
92633,Fullerton,-117.961043,33.873913,42033,CA
92635,Fullerton,-117.927801,33.901181,10531,CA
92640,Garden Grove,-117.92906,33.785826,43908,CA
92641,Garden Grove,-117.975526,33.786651,29308,CA
92643,Garden Grove,-117.930193,33.762641,39473,CA
92644,Garden Grove,-117.96935,33.765532,20467,CA
92645,Garden Grove,-118.02639,33.78324,16398,CA
92646,Huntington Beach,-117.967771,33.668448,57915,CA
92647,Huntington Beach,-118.003035,33.721018,56565,CA
92648,Huntington Beach,-117.999012,33.674577,34997,CA
92649,Huntington Beach,-118.045142,33.719111,34065,CA
92651,Laguna Niguel,-117.772351,33.542927,20315,CA
92653,Laguna Hills,-117.70854,33.60028,45283,CA
92655,Midway City,-117.983539,33.744794,6224,CA
92656,Aliso Viejo,-117.708906,33.572367,16455,CA
92657,Newport Beach,-117.855317,33.596382,8254,CA
92660,Newport Beach,-117.8757,33.630027,25390,CA
92661,Newport Beach,-117.906237,33.604429,6123,CA
92662,Newport Beach,-117.891732,33.606459,3472,CA
92663,Newport Beach,-117.92788,33.623084,19826,CA
92665,Orange,-117.844903,33.83096,16566,CA
92666,Orange,-117.845461,33.785258,13811,CA
92667,Villa Park,-117.828421,33.81036,40937,CA
92668,Orange,-117.87532,33.786481,20139,CA
92669,Orange,-117.800285,33.791672,31583,CA
92670,Placentia,-117.859837,33.880323,47174,CA
92672,San Clemente,-117.610139,33.430809,46719,CA
92675,Mission Viejo,-117.657409,33.511714,28121,CA
92677,Laguna Niguel,-117.705154,33.522871,40072,CA
92679,Coto De Caza,-117.577709,33.634576,6067,CA
92680,Tustin,-117.819193,33.73713,51150,CA
92683,Westminster,-117.991312,33.752756,77965,CA
92686,Yorba Linda,-117.799619,33.888361,41141,CA
92687,Yorba Linda,-117.731162,33.88238,14429,CA
92688,Rancho Santa Mar,-117.588388,33.651822,9489,CA
92691,Mission Viejo,-117.664119,33.617155,48832,CA
92692,Mission Viejo,-117.64245,33.610872,30777,CA
92701,Santa Ana,-117.857665,33.75016,63544,CA
92703,Santa Ana,-117.899589,33.746613,63104,CA
92704,Santa Ana,-117.904683,33.726513,77151,CA
92705,Cowan Heights,-117.768902,33.74866,37045,CA
92706,Santa Ana,-117.881791,33.764434,30673,CA
92707,Santa Ana Height,-117.870346,33.715938,56450,CA
92708,Fountain Valley,-117.952318,33.710762,54803,CA
92709,El Toro Marine C,-117.715018,33.681287,8078,CA
92714,Irvine,-117.798928,33.68764,60654,CA
92715,Irvine,-117.821251,33.650884,30690,CA
92718,Irvine,-117.711476,33.658179,1,CA
92720,Irvine,-117.765533,33.707495,23474,CA
92801,Anaheim,-117.954035,33.842679,47392,CA
92802,Anaheim,-117.92219,33.806909,36262,CA
92804,Anaheim,-117.974985,33.81908,63622,CA
92805,Anaheim,-117.906263,33.835332,55489,CA
92806,Anaheim,-117.875928,33.837344,27945,CA
92807,Anaheim,-117.787657,33.851583,35411,CA
92808,Anaheim,-117.748445,33.857569,6206,CA
93001,San Buenaventura,-119.28882,34.290531,31453,CA
93003,San Buenaventura,-119.2214,34.270568,44627,CA
93004,San Buenaventura,-119.168727,34.278091,23430,CA
93010,Camarillo,-119.046361,34.231328,40173,CA
93012,Camarillo,-118.986648,34.22179,23489,CA
93013,Carpinteria,-119.518257,34.403589,16591,CA
93015,Bardsdale,-118.904071,34.402557,15311,CA
93021,Moorpark,-118.877139,34.278421,27011,CA
93022,Oak View,-119.298168,34.402021,5611,CA
93023,Ojai,-119.256477,34.44512,22778,CA
93030,Oxnard,-119.174952,34.214142,66240,CA
93033,Oxnard,-119.171732,34.168505,66043,CA
93035,Oxnard,-119.215975,34.182177,23778,CA
93041,Port Hueneme,-119.197317,34.162572,17337,CA
93042,Point Mugu Nawc,-119.09931,34.123432,1707,CA
93043,Port Hueneme Cbc,-119.206008,34.16212,3389,CA
93060,Santa Paula,-119.071328,34.354718,28319,CA
93063,Santa Susana,-118.699229,34.279202,47637,CA
93065,Simi Valley,-118.765349,34.265589,55528,CA
93066,Somis,-119.011537,34.279753,3025,CA
93067,Summerland,-119.596016,34.424541,1330,CA
93101,Santa Barbara,-119.70782,34.419668,29235,CA
93103,Santa Barbara,-119.683275,34.429065,18199,CA
93105,Santa Barbara,-119.728538,34.436915,23284,CA
93108,Montecito,-119.64255,34.434258,12923,CA
93109,Santa Barbara,-119.7194,34.403848,11089,CA
93110,Santa Barbara,-119.764668,34.441814,15352,CA
93111,Santa Barbara,-119.802509,34.445262,17689,CA
93117,Goleta,-119.861245,34.429631,45988,CA
93202,Armona,-119.705279,36.309459,752,CA
93203,Arvin,-118.8336,35.196629,10613,CA
93204,Avenal,-120.122716,35.987667,9882,CA
93205,Bodfish,-118.484656,35.587046,1407,CA
93206,Buttonwillow,-119.465926,35.403268,1975,CA
93207,California Hot S,-118.646317,35.892422,436,CA
93210,Coalinga,-120.348928,36.162435,9579,CA
